Wall time,Step,Value
1732373296.0028417,68588,0.6600000262260437
1732373309.5725865,68620,0.6399999856948853
1732373329.6756587,68665,0.6700000166893005
1732373400.629166,68827,0.6399999856948853
1732373557.6308055,69067,0.6700000166893005
1732373559.5375118,69072,0.6600000262260437
1732373632.5109732,69235,0.6200000047683716
1732373678.8105104,69337,0.5400000214576721
1732373720.764586,69428,0.5699999928474426
1732373734.4934082,69461,0.5699999928474426
1732373763.6771846,69530,0.6299999952316284
1732373812.3345857,69641,0.5799999833106995
1732373828.8245401,69676,0.5099999904632568
1732373894.0941913,69823,0.6499999761581421
1732374120.3226442,70196,0.6600000262260437
1732374185.1134994,70340,0.6600000262260437
1732374195.1916718,70361,0.6200000047683716
1732374297.8298733,70589,0.550000011920929
1732374300.861402,70594,0.5199999809265137
1732374321.9990144,70638,0.5600000023841858
1732374327.636417,70651,0.5899999737739563
1732374366.95224,70742,0.6299999952316284
1732374463.657541,70876,0.6399999856948853
1732374496.432796,70952,0.6600000262260437
1732374499.272378,70959,0.6299999952316284
1732374523.7945182,71014,0.5299999713897705
1732374553.2669077,71082,0.5600000023841858
1732374591.1681035,71160,0.5299999713897705
1732374611.5530896,71207,0.6100000143051147
1732374634.6364949,71257,0.5899999737739563
1732374679.0862184,71357,0.6000000238418579
1732374825.9839928,71695,0.6299999952316284
1732374875.637293,71813,0.6600000262260437
1732374951.061848,71834,0.6499999761581421
1732374989.551691,71924,0.699999988079071
1732375067.9853117,72103,0.6299999952316284
1732375148.3192341,72290,0.7300000190734863
1732375271.7033715,72551,0.6200000047683716
1732375286.6050394,72586,0.6499999761581421
1732375301.8918736,72621,0.6499999761581421
1732375313.2926261,72647,0.6899999976158142
1732375559.4111862,73125,0.6899999976158142
1732375593.241817,73205,0.6899999976158142
1732375609.944418,73243,0.6399999856948853
1732375705.6016948,73454,0.6299999952316284
1732375755.289207,73566,0.699999988079071
1732375808.8250036,73687,0.6800000071525574
1732375910.8445573,73839,0.75
1732375930.9134977,73886,0.7300000190734863
1732375944.3066125,73916,0.75
1732375947.7433045,73923,0.7799999713897705
1732375957.2997813,73944,0.75
1732375995.4860039,74035,0.8199999928474426
1732375996.2073176,74037,0.8399999737739563
1732376045.6160855,74151,0.7900000214576721
1732376063.0636396,74193,0.7799999713897705
1732376111.71088,74307,0.6899999976158142
1732376188.3594913,74483,0.7200000286102295
1732376235.0561733,74595,0.75
1732376305.4878833,74757,0.7699999809265137
1732376379.7208166,74858,0.7300000190734863
1732376442.1195757,75006,0.7300000190734863
1732376482.2399492,75098,0.6800000071525574
1732376487.4480526,75111,0.6899999976158142
1732376502.1556394,75147,0.7400000095367432
1732376518.139228,75185,0.7300000190734863
1732376528.0861218,75206,0.6600000262260437
1732376600.8756788,75370,0.6000000238418579
1732376630.9067132,75443,0.7400000095367432
1732376653.3041863,75498,0.75
1732376682.8716836,75566,0.7099999785423279
1732376705.8456357,75613,0.6800000071525574
1732376738.7121878,75686,0.6499999761581421
1732376892.1928759,75961,0.699999988079071
1732376912.002981,76006,0.7300000190734863
1732377004.0323129,76219,0.6800000071525574
1732377004.44822,76220,0.6899999976158142
1732377042.9317935,76307,0.6499999761581421
1732377121.1630158,76488,0.7400000095367432
1732377140.0034006,76532,0.7400000095367432
1732377166.109152,76588,0.699999988079071
1732377256.2286978,76794,0.699999988079071
1732377355.7141786,76938,0.7400000095367432
1732377388.7171664,77013,0.7400000095367432
1732377397.380969,77033,0.75
1732377443.8595533,77146,0.75
1732377625.491867,77559,0.6399999856948853
1732377647.7867017,77610,0.7300000190734863
1732377733.8194246,77807,0.7699999809265137
1732377841.9783592,77951,0.7200000286102295
1732377901.3058188,78090,0.7400000095367432
1732377925.831221,78145,0.7699999809265137
1732377944.3858886,78187,0.75
1732377962.1515102,78230,0.6499999761581421
1732377982.9194791,78276,0.7099999785423279
1732378014.6632445,78350,0.6600000262260437
1732378016.02018,78353,0.6499999761581421
1732378046.9022782,78424,0.6700000166893005
1732378052.775027,78436,0.6800000071525574
1732378088.1906304,78518,0.699999988079071
